bodyId	NT	NT_prob
16683	glutamate	0.7711056
16689	gaba	0.85390776
16717	dopamine	0.6198896
16726	glutamate	0.87510186
16740	unclear	0.0
16743	gaba	0.8621249
16748	unclear	0.55723226
16755	gaba	0.88082486
16760	gaba	0.87859726
16761	unclear	0.9712991
16770	gaba	0.8736706
16777	unclear	0.43552855
16792	gaba	0.87826174
16819	unclear	0.6326909
16826	glutamate	0.5618008
16837	unclear	0.62413365
16859	glutamate	0.7288585
16861	gaba	0.66185313
16865	unclear	0.42459372
16866	acetylcholine	0.6910348
16875	unclear	0.40166095
16876	glutamate	0.64085996
16880	unclear	0.9330629
16887	unclear	
16890	gaba	0.8723009
16896	gaba	0.852562
16912	unclear	0.0
16929	unclear	
16936	unclear	0.5939313
16940	gaba	0.83735263
16948	gaba	0.8380896
16955	gaba	0.8361557
16975	glutamate	0.6622305
16991	glutamate	0.8574474
16996	acetylcholine	0.8279351
17004	acetylcholine	0.90725917
17007	unclear	0.0
17010	gaba	0.6789012
17015	octopamine	0.55858904
17028	glutamate	0.7221976
17037	unclear	0.37297893
17039	unclear	0.29632398
17054	acetylcholine	0.868559
17083	unclear	
17086	gaba	0.8557622
17091	gaba	0.8823335
17092	unclear	0.0
17106	gaba	0.8809934
17115	gaba	0.8192173
17118	gaba	0.86304545
17123	acetylcholine	0.77726793
17132	glutamate	0.7372228
17134	unclear	
17135	gaba	0.8512016
17136	gaba	0.8390371
17145	glutamate	0.8512899
17148	unclear	0.48371655
17149	glutamate	0.7480291
17150	unclear	
17151	gaba	0.8557533
17167	glutamate	0.6521732
17172	gaba	0.868111
17180	unclear	0.0
17185	gaba	0.87264323
17202	gaba	0.79398906
17207	gaba	0.795894
17212	unclear	0.0
17218	gaba	0.8481524
17226	acetylcholine	0.87674624
17235	glutamate	0.86883587
17239	gaba	0.87497467
17245	gaba	0.78699404
17256	glutamate	0.7393972
17260	unclear	0.0
17266	acetylcholine	0.8505299
17267	glutamate	0.7080808
17271	gaba	0.8815385
17274	gaba	0.84384525
17276	gaba	0.87731385
17280	gaba	0.72184473
17289	gaba	0.7250732
17295	unclear	0.32691935
17300	unclear	0.0
17301	gaba	0.8779276
17302	acetylcholine	0.87858826
17307	acetylcholine	0.86962044
17329	acetylcholine	0.89301026
17336	unclear	
17345	glutamate	0.86180854
17354	gaba	0.86223197
17364	acetylcholine	0.85747194
17394	gaba	0.87557924
17399	unclear	0.9712991
17405	acetylcholine	0.9073982
17418	gaba	0.8139635
17424	glutamate	0.66753304
17429	unclear	0.49784204
17444	unclear	0.0
17467	unclear	
17475	gaba	0.6646795
17515	unclear	0.6012804
17529	acetylcholine	0.9177999
17534	gaba	0.797508
17538	unclear	0.39611688
17541	glutamate	0.7017673
17543	unclear	0.0
17548	acetylcholine	0.87659496
17551	acetylcholine	0.7415714
17573	unclear	
17576	gaba	0.5772617
17586	glutamate	0.5654561
17595	glutamate	0.78433275
17598	unclear	0.49983278
17599	gaba	0.86587566
17605	unclear	0.5230072
17610	unclear	0.5735858
17611	gaba	0.7533889
17627	gaba	0.87190425
17630	unclear	0.0
17632	unclear	0.34864306
17636	glutamate	0.86222243
17646	gaba	0.8806072
