bodyId	NT	NT_prob
12159	glutamate	0.5502778887748718
12160	acetylcholine	0.9256969690322876
12161	gaba	0.796691358089447
12162	gaba	0.6506649255752563
12163	acetylcholine	0.9421530961990356
12164	acetylcholine	0.9590352177619934
12165	acetylcholine	0.9637044668197632
12166	acetylcholine	0.9342610836029053
12167	acetylcholine	0.9481010437011719
12168	acetylcholine	0.9587742686271667
12169	acetylcholine	0.9651244878768921
12170	acetylcholine	0.9673970937728882
12171	acetylcholine	0.9188829660415649
12172	glutamate	0.8441769480705261
12174	gaba	0.83937007188797
12175	glutamate	0.7802218198776245
12176	gaba	0.6982773542404175
12177	acetylcholine	0.95753014087677
12178	gaba	0.8477276563644409
12179	glutamate	0.7174471020698547
12181	unclear	0.3329808712005615
12182	acetylcholine	0.9485487341880798
12183	gaba	0.7337540984153748
12184	acetylcholine	0.9495213627815247
12185	acetylcholine	0.9553550481796265
12186	acetylcholine	0.9543579816818237
12187	acetylcholine	0.9501486420631409
12188	acetylcholine	0.9575976729393005
12189	acetylcholine	0.965617299079895
12190	acetylcholine	0.8850623965263367
12191	acetylcholine	0.9569444060325623
12192	acetylcholine	0.7691667079925537
12193	glutamate	0.7749307751655579
12194	acetylcholine	0.9626911282539368
12196	gaba	0.8830950856208801
12197	acetylcholine	0.9328418374061584
12198	gaba	0.8095048666000366
12199	acetylcholine	0.9237128496170044
12200	glutamate	0.7871702909469604
12202	acetylcholine	0.9218300580978394
12203	gaba	0.7121273279190063
12204	glutamate	0.7847167253494263
12205	glutamate	0.6092658638954163
12206	glutamate	0.7256811261177063
12207	acetylcholine	0.9588449597358704
12208	acetylcholine	0.951352059841156
12209	glutamate	0.7404798269271851
12210	acetylcholine	0.8727105855941772
12211	acetylcholine	0.8562117218971252
12212	acetylcholine	0.9609457850456238
12213	acetylcholine	0.9531795978546143
12214	acetylcholine	0.9521149396896362
12215	acetylcholine	0.9636850357055664
12216	acetylcholine	0.9503926634788513
12217	gaba	0.849719762802124
12218	glutamate	0.7259158492088318
12219	acetylcholine	0.9310451745986938
12220	acetylcholine	0.9636598825454712
12221	gaba	0.7262440323829651
12222	glutamate	0.7098139524459839
12223	acetylcholine	0.9575712084770203
12224	acetylcholine	0.9438844919204712
12225	gaba	0.8436492681503296
12227	glutamate	0.6738907098770142
12228	gaba	0.8906154036521912
12229	gaba	0.8714495301246643
12230	unclear	0.4749870300292969
12231	glutamate	0.5706826448440552
12232	gaba	0.8501628041267395
12233	acetylcholine	0.9268720149993896
12234	acetylcholine	0.9662336707115173
12235	acetylcholine	0.9701393842697144
12236	acetylcholine	0.9598121643066406
12237	acetylcholine	0.8800967335700989
12238	acetylcholine	0.9608244299888611
12239	acetylcholine	0.9576634168624878
12240	gaba	0.8780339956283569
12241	acetylcholine	0.9586601257324219
12242	acetylcholine	0.958993673324585
12243	gaba	0.713996946811676
12245	acetylcholine	0.9744266867637634
12246	acetylcholine	0.9522498846054077
12247	acetylcholine	0.9298522472381592
12248	glutamate	0.6523758172988892
12249	octopamine	0.7640249133110046
12250	acetylcholine	0.9434170126914978
12251	acetylcholine	0.9501721262931824
12252	unclear	0.4411466121673584
12253	glutamate	0.8169185519218445
12254	acetylcholine	0.5316924452781677
12255	gaba	0.8542953729629517
12256	acetylcholine	0.9674199223518372
12257	acetylcholine	0.937992513179779
12258	gaba	0.8199836611747742
12259	gaba	0.8225669264793396
12260	unclear	0.30819588899612427
12261	gaba	0.6438603401184082
12262	acetylcholine	0.9556726217269897
12263	glutamate	0.8351719379425049
12264	glutamate	0.8405801057815552
12265	acetylcholine	0.965432345867157
12266	acetylcholine	0.9484557509422302
12268	acetylcholine	0.9532598257064819
12269	gaba	0.8777149319648743
12270	gaba	0.8540403246879578
12271	serotonin	0.5925445556640625
12272	gaba	0.8752370476722717
12273	acetylcholine	0.9183425903320312
12275	acetylcholine	0.8988273739814758
12276	glutamate	0.6651636362075806
12277	gaba	0.8984864950180054
12278	acetylcholine	0.9380336403846741
12279	acetylcholine	0.9109628200531006
12281	unclear	0.478037029504776
12282	acetylcholine	0.9577640295028687
12283	gaba	0.8237122297286987
12284	glutamate	0.6585922241210938
12285	acetylcholine	0.9605942368507385
12286	acetylcholine	0.9648933410644531
12287	gaba	0.5991106033325195
12288	acetylcholine	0.9205864071846008
12289	acetylcholine	0.9330828189849854
12290	glutamate	0.8276515603065491
12291	acetylcholine	0.951603889465332
12292	acetylcholine	0.9346690773963928
12293	acetylcholine	0.941034734249115
12294	acetylcholine	0.9549621939659119
12295	acetylcholine	0.9628918766975403
12296	gaba	0.7215725779533386
12297	acetylcholine	0.958611786365509
12298	gaba	0.8102124333381653
12299	acetylcholine	0.8442384004592896
12300	glutamate	0.8197272419929504
12301	glutamate	0.7605873346328735
12303	gaba	0.8547589182853699
12306	acetylcholine	0.9435052275657654
12307	gaba	0.8818603754043579
12308	acetylcholine	0.954695999622345
12309	acetylcholine	0.9616079926490784
12310	acetylcholine	0.9391946196556091
12311	glutamate	0.6494005918502808
12312	acetylcholine	0.9602482318878174
12313	acetylcholine	0.9120949506759644
12314	acetylcholine	0.9651661515235901
12315	acetylcholine	0.927405595779419
12317	acetylcholine	0.8729571104049683
12318	acetylcholine	0.9286677837371826
12319	gaba	0.8468083143234253
12320	unclear	0.4922559857368469
12321	acetylcholine	0.9418137669563293
12322	acetylcholine	0.933420717716217
12323	acetylcholine	0.9629684090614319
12324	acetylcholine	0.9515460133552551
12325	acetylcholine	0.9342507719993591
12326	acetylcholine	0.9320856332778931
12327	gaba	0.8288841247558594
12328	acetylcholine	0.9622063040733337
12329	acetylcholine	0.9584723114967346
12331	gaba	0.8418514132499695
12332	glutamate	0.5991901159286499
12333	dopamine	0.7244850397109985
12334	glutamate	0.8357412815093994
12335	gaba	0.8647959232330322
12336	glutamate	0.7328780889511108
12337	glutamate	0.734146773815155
12338	acetylcholine	0.8163418173789978
12340	acetylcholine	0.9615886211395264
12341	glutamate	0.799522340297699
12343	gaba	0.7254768013954163
12344	gaba	0.8619202971458435
12345	gaba	0.7891923785209656
12346	acetylcholine	0.9204503297805786
12347	acetylcholine	0.9446877837181091
12348	acetylcholine	0.9580336213111877
12349	acetylcholine	0.9601423740386963
12350	gaba	0.6977531909942627
12351	acetylcholine	0.9455248713493347
12352	glutamate	0.6763523817062378
12353	serotonin	0.5412285327911377
12354	acetylcholine	0.598376452922821
12355	acetylcholine	0.963679313659668
12356	acetylcholine	0.9605818390846252
12357	gaba	0.8944653868675232
12358	acetylcholine	0.7957050800323486
12359	glutamate	0.8343440294265747
12360	acetylcholine	0.9648347496986389
12361	glutamate	0.8700058460235596
12362	acetylcholine	0.9685702919960022
12363	acetylcholine	0.9634544253349304
12364	acetylcholine	0.9630998969078064
12366	acetylcholine	0.9168993830680847
12367	acetylcholine	0.9529210925102234
12368	acetylcholine	0.9681043028831482
12369	acetylcholine	0.9744266867637634
12371	unclear	0.48248493671417236
12372	acetylcholine	0.9580564498901367
12373	unclear	0.4981936514377594
12374	acetylcholine	0.9662569761276245
12375	acetylcholine	0.9587503671646118
12376	acetylcholine	0.967675507068634
12377	acetylcholine	0.9061719179153442
12378	acetylcholine	0.9606618881225586
12379	acetylcholine	0.9654566645622253
12380	acetylcholine	0.9248262643814087
12381	acetylcholine	0.9276542663574219
12382	acetylcholine	0.9498366117477417
12383	acetylcholine	0.9700312614440918
12384	acetylcholine	0.9635155200958252
12385	glutamate	0.6782890558242798
12386	acetylcholine	0.9240531921386719
12387	acetylcholine	0.9427818655967712
12388	dopamine	0.5132154226303101
12389	acetylcholine	0.9502397775650024
12390	acetylcholine	0.9516727924346924
12391	acetylcholine	0.9559522867202759
12392	acetylcholine	0.9645752906799316
12393	acetylcholine	0.9613972902297974
12394	acetylcholine	0.9618286490440369
12395	gaba	0.8641207218170166
12396	gaba	0.7311152815818787
12397	acetylcholine	0.947762131690979
12398	serotonin	0.5917404890060425
12399	glutamate	0.7509036660194397
12401	unclear	0.43851253390312195
12402	acetylcholine	0.9241112470626831
12403	acetylcholine	0.9725198149681091
12404	acetylcholine	0.9670600295066833
12405	octopamine	0.7639731764793396
12406	glutamate	0.7308684587478638
12407	gaba	0.8428316712379456
12408	acetylcholine	0.9618699550628662
12409	gaba	0.8872987627983093
12410	acetylcholine	0.9607025384902954
12411	gaba	0.7555133104324341
12413	gaba	0.8780426383018494
12414	acetylcholine	0.9393466114997864
12415	gaba	0.864579975605011
12416	acetylcholine	0.952886700630188
12417	acetylcholine	0.9506058692932129
12418	acetylcholine	0.9370915293693542
12419	gaba	0.8880259990692139
12420	acetylcholine	0.9639673829078674
12421	acetylcholine	0.9580033421516418
12422	acetylcholine	0.9584431052207947
12423	glutamate	0.5918875932693481
12424	acetylcholine	0.9609116315841675
12425	glutamate	0.6083191633224487
12426	gaba	0.8788914084434509
12427	acetylcholine	0.9666793942451477
12428	acetylcholine	0.9645189046859741
